Business_ID,Industry,Employee_Count,Revenue,Expenses,Profit_Margin,Loans_Taken,Loan_Default,Cash_Reserves,Financial_Stress_Score,Financial_Stress_Flag
B200959,Manufacturing,37,500000.0,364180.45,27.16,0,0,68179.65,56.14,0
B202327,Services,10,500000.0,354242.69,29.15,0,0,64756.85,52.34,0
B202818,Retail,14,500000.0,391539.02,21.69,1,1,59354.45,57.62,0
B208187,Manufacturing,40,500000.0,412024.83,17.6,0,0,57479.57,48.75,0
B203930,Services,29,500000.0,360217.97,27.96,0,0,69208.72,38.36,0
B209168,IT,17,500000.0,349173.7,30.17,1,0,99924.17,50.27,0
B200273,Manufacturing,63,500000.0,354774.46,29.05,0,0,530416.7,52.72,0
B202869,IT,27,500000.0,320154.11,,0,0,97838.98,45.5,0
B201496,,21,500000.0,366178.28,26.76,0,0,63437.67,51.27,0
B201871,Food,24,500000.0,446800.81,10.64,0,0,,56.9,0
B206578,Retail,47,500000.0,427670.52,14.47,0,0,75961.82,54.41,0
B209857,Services,21,500000.0,329302.74,34.14,0,0,70272.85,37.01,0
B202014,Retail,34,500000.0,373219.24,25.36,1,0,116444.96,58.2,0
B207461,Healthcare,12,500000.0,410163.76,17.97,0,0,55330.54,51.14,0
B203409,Manufacturing,33,500000.0,378423.66,24.32,0,0,50924.99,57.72,0
B205015,Services,12,500000.0,358054.12,28.39,0,0,69469.48,39.24,0
B203577,Retail,34,500000.0,394919.05,21.02,1,0,61873.21,48.47,0
B200427,Services,7,500000.0,338983.81,32.2,0,0,86428.7,46.54,0
B206656,IT,9,500000.0,363157.72,27.37,0,0,62001.79,54.76,0
B204235,Retail,38,500000.0,413159.17,17.37,0,0,90956.95,45.57,0
B206214,Manufacturing,37,500000.0,395347.73,20.93,0,0,68534.54,50.28,0
B209504,Retail,37,500000.0,429005.59,14.2,1,0,54864.32,51.73,0
B207618,Retail,5,500000.0,393502.75,21.3,1,0,76840.13,57.15,0
B208702,Healthcare,31,500000.0,350834.42,29.83,0,0,,59.88,0
B204929,Retail,40,500000.0,427818.49,14.44,1,0,46099.2,56.25,0
B202423,Food,31,500000.0,442649.63,11.47,1,0,52618.47,47.93,0
B200642,Food,10,500000.0,376684.19,24.66,0,0,87448.43,55.79,0
B200193,Retail,32,500000.0,393280.51,21.34,0,0,93296.38,57.11,0
B200911,IT,24,500000.0,322413.0,35.52,1,0,61395.51,47.99,0
B208530,Manufacturing,49,811447.73,651607.93,19.7,0,0,476149.14,46.74,0
B204281,,4,500000.0,411714.51,17.66,0,0,58443.62,54.58,0
B207750,Manufacturing,48,500000.0,388200.48,22.36,0,0,49336.6,54.81,0
B204334,Healthcare,18,500000.0,421188.06,15.76,1,1,34501.13,71.31,1
B205218,Food,34,500000.0,345853.87,30.83,1,0,66092.69,51.86,0
B204990,Manufacturing,44,500000.0,379375.6,24.12,0,0,86566.66,57.93,0
B202319,Food,9,500000.0,417209.18,16.56,0,0,71862.15,43.53,0
B204741,Food,9,500000.0,366529.59,26.69,0,0,86877.38,37.82,0
B209659,Retail,51,500000.0,434146.38,13.17,0,0,46736.26,56.79,0
B208713,IT,20,500000.0,362291.68,,0,0,94174.16,53.44,0
B202517,IT,11,574567.26,373868.14,34.93,0,0,97477.13,45.34,0
B202848,Retail,14,534653.44,496668.19,7.1,1,0,,63.8,1
B203336,Manufacturing,34,500000.0,425045.82,14.99,0,0,82046.67,48.29,0
B201594,IT,3,500000.0,370277.23,25.94,0,0,43874.87,54.79,0
B208045,Manufacturing,33,547370.29,479919.94,12.32,0,0,,50.02,0
B203303,IT,16,500000.0,405118.97,18.98,0,0,96232.93,56.41,0
B209365,Services,19,500000.0,413614.01,17.28,0,0,44022.63,51.47,0
B209636,Retail,14,500000.0,370508.54,,1,0,101815.62,53.47,0
B200592,Services,15,500000.0,385935.42,22.81,0,0,27868.15,50.14,0
B208794,Food,19,500000.0,354859.25,29.03,0,0,98250.65,39.16,0
B208448,Food,35,500000.0,379761.43,24.05,0,0,54486.49,52.48,0
B208406,Healthcare,23,500000.0,366627.51,26.67,0,0,58968.23,45.47,0
B207623,Services,16,500000.0,409590.13,18.08,0,0,32660.75,44.84,0
B207739,Healthcare,8,500000.0,383441.25,23.31,0,0,103276.51,47.96,0
B206970,Food,20,500000.0,397046.87,20.59,0,0,93759.54,44.99,0
B202877,Retail,34,500000.0,409494.98,,0,0,,53.36,0
B204551,Healthcare,3,500000.0,399084.65,20.18,1,0,45601.21,46.56,0
B206753,Services,28,500000.0,363598.39,27.28,1,0,92157.56,48.71,0
B201987,Retail,44,500000.0,456841.37,8.63,0,0,69009.6,61.75,1
B208977,Services,19,500000.0,417717.95,16.46,0,0,71048.28,48.69,0
B206826,,26,500000.0,447430.09,10.51,1,0,44836.09,59.37,0
B201550,IT,22,737466.01,577454.88,21.7,1,0,130794.84,59.97,0
B207850,Food,36,500000.0,330471.96,33.91,0,0,131798.44,45.95,0
B206110,Retail,46,500000.0,343195.82,,0,0,105048.37,47.52,0
B207272,Services,11,500000.0,382651.62,23.47,0,0,106379.1,50.89,0
B204830,Retail,24,500000.0,441208.08,11.76,1,1,66078.15,69.46,1
B207042,Services,31,500000.0,405241.72,18.95,1,0,68521.85,50.17,0
B206701,Retail,12,500000.0,430075.36,13.98,0,0,73042.16,55.17,0
B203061,,46,500000.0,435945.58,12.81,1,0,70934.74,50.6,0
B207420,Manufacturing,23,500000.0,412615.71,17.48,1,0,50612.24,59.49,0
B208013,Services,11,500000.0,366779.39,26.64,0,0,86691.44,47.0,0
B202961,,42,500000.0,377958.02,24.41,1,0,77955.6,62.35,1
B202553,IT,34,500000.0,397869.04,20.43,0,0,41600.23,49.66,0
B202200,Services,3,500000.0,370369.94,25.93,0,0,99159.32,51.83,0
B202669,Manufacturing,14,500000.0,392390.18,21.52,0,0,96146.37,48.48,0
B202073,Healthcare,25,500000.0,335949.93,32.81,1,1,78906.38,67.17,1
B207961,services,25,500000.0,371630.25,25.67,1,0,70794.71,49.85,0
B206968,Manufacturing,59,500000.0,398955.22,,0,0,85566.9,48.8,0
B206752,Manufacturing,34,500000.0,383700.42,23.26,1,0,90802.83,52.28,0
B202083,Services,16,500000.0,372977.1,25.4,0,0,92145.87,47.22,0
B207281,services,18,500000.0,394988.8,21.0,0,0,54268.48,52.35,0
B200020,Services,23,500000.0,407648.01,18.47,0,0,108292.57,48.4,0
B201219,Manufacturing,43,500000.0,355776.7,28.84,1,1,,62.83,1
B201345,Services,15,500000.0,397971.79,20.41,0,0,60073.47,56.97,0
B205206,Retail,38,500000.0,423948.46,15.21,1,0,46515.21,47.65,0
B203335,Services,12,500000.0,332193.37,33.56,0,0,158915.29,44.41,0
B209591,Retail,35,500000.0,385681.96,22.86,0,0,87685.96,53.25,0
B205742,Manufacturing,45,500000.0,361879.7,27.62,1,1,64913.04,69.04,1
B205051,Manufacturing,59,563406.23,399028.96,29.18,0,0,65509.06,49.57,0
B202234,Manufacturing,52,500000.0,413629.52,17.27,0,0,64682.04,58.55,0
B202323,Food,28,500000.0,375926.1,24.81,0,0,119794.95,48.21,0
B202152,Manufacturing,58,500000.0,350866.18,29.83,1,0,,43.72,0
B203304,Manufacturing,47,500000.0,397264.92,20.55,0,0,124945.98,61.69,1
B201546,Healthcare,13,500000.0,417671.01,16.47,0,0,58772.1,46.02,0
B205732,Services,18,500000.0,368957.51,26.21,0,0,136048.19,46.71,0
B200889,Retail,22,548597.06,500204.1,8.82,0,0,43534.69,57.99,0
B207983,IT,15,500000.0,285766.99,42.85,1,0,57174.34,38.84,0
B208007,IT,20,500000.0,384327.78,23.13,1,0,64223.55,39.15,0
B206362,,26,500937.79,316156.93,36.89,0,0,,53.58,0
B200174,Manufacturing,32,500000.0,346916.97,30.62,1,0,94706.98,52.69,0
B203286,Healthcare,23,500000.0,381588.38,23.68,0,0,97155.1,47.62,0
B203333,Retail,41,500000.0,378999.66,24.2,0,0,79224.17,50.13,0
B204749,Manufacturing,32,500000.0,385970.99,22.81,0,0,65517.71,48.52,0
B208586,Retail,27,503152.66,392528.53,21.99,0,0,89579.01,52.33,0
B204692,Services,26,1710023.17,1237795.71,27.62,0,0,488585.98,51.04,0
B200831,,37,500000.0,375131.1,24.97,0,0,98712.7,48.07,0
B207593,Food,31,500000.0,376510.74,24.7,0,0,43729.86,58.44,0
B207986,,5,1620312.05,414742.07,17.05,0,0,69220.54,50.75,0
B208267,Retail,11,500000.0,446314.11,10.74,0,0,54252.34,49.11,0
B203224,Services,22,500000.0,382138.16,23.57,0,0,42845.08,45.45,0
B206524,IT,17,500000.0,372141.03,25.57,0,0,85267.65,51.23,0
B201455,IT,3,500000.0,382453.21,23.51,1,0,58817.28,55.25,0
B203614,Food,34,500000.0,408092.41,18.38,0,0,82277.18,59.7,0
B204199,Manufacturing,49,500000.0,366255.59,26.75,0,0,114815.67,44.78,0
B201381,Retail,10,500000.0,386767.24,,0,0,,43.75,0
B203175,Services,17,500000.0,396618.83,20.68,0,0,72897.97,52.74,0
B200754,IT,32,500000.0,372951.14,,0,0,114505.81,50.0,0
B205364,Retail,25,500000.0,416319.46,16.74,0,0,53508.06,54.13,0
B204231,IT,28,500000.0,363410.71,27.32,0,0,82851.64,41.04,0
B206064,Services,29,500000.0,394554.27,21.09,0,0,73428.88,49.36,0
B209274,Services,8,500000.0,324135.9,35.17,0,0,124047.75,44.85,0
B202150,Retail,45,500000.0,499175.55,0.16,0,0,38344.14,59.74,0
B200613,Retail,27,1661814.47,388384.58,22.32,0,0,,58.64,0
B201783,Services,11,500000.0,361592.5,27.68,0,0,73850.12,51.04,0
B206808,Food,24,500000.0,371877.91,25.62,0,0,173037.69,47.03,0
B209702,Healthcare,27,3088311.43,432550.08,13.49,1,0,63899.87,52.98,0
B202655,IT,24,1583341.23,4128449.19,30.05,1,0,294564.46,55.43,0
B206991,IT,54,512221.87,381601.43,25.5,0,0,75772.5,51.38,0
B204962,Services,28,500000.0,387888.31,22.42,0,0,74149.66,47.53,0
B207776,Services,14,977727.55,674700.78,30.99,0,0,262292.83,49.6,0
B206556,Retail,41,500000.0,447025.94,10.59,0,0,47557.35,54.53,0
B202988,healthcare,20,500000.0,450407.0,9.92,1,0,,52.28,0
B203821,Services,13,500000.0,383531.26,23.29,0,0,61949.74,52.92,0
B204091,IT,7,500000.0,347792.27,30.44,0,0,83997.82,44.42,0
B204649,Retail,13,500000.0,418903.12,16.22,0,0,67980.26,62.6,1
B206814,Retail,20,500000.0,458451.74,8.31,1,0,44823.46,57.12,0
B209257,IT,12,500000.0,337047.96,32.59,1,0,84809.85,44.31,0
B209147,Manufacturing,40,500000.0,310405.46,37.92,1,1,81644.75,63.05,1
B209852,IT,41,1371888.93,918556.56,33.04,0,0,322041.71,45.44,0
B206933,Manufacturing,58,500000.0,368883.16,26.22,0,0,56925.19,43.19,0
B200743,Retail,40,500000.0,389341.33,22.13,0,0,96961.79,54.81,0
B201861,Retail,37,500000.0,389657.06,22.07,0,0,69831.78,44.67,0
B205022,Food,26,500000.0,356521.01,28.7,0,0,89656.08,40.99,0
B204196,Retail,36,500000.0,413739.24,17.25,1,0,116371.99,56.64,0
B207701,Retail,36,500000.0,383056.98,23.39,0,0,110913.44,56.98,0
B208184,Food,24,500000.0,387058.49,22.59,0,0,51523.68,51.79,0
B205830,IT,33,500000.0,399175.76,20.16,0,0,47572.18,51.3,0
B208029,Retail,37,500000.0,430002.1,14.0,0,0,74366.7,52.45,0
B201006,Retail,49,500000.0,385867.01,22.83,0,0,106456.55,60.36,1
B204185,Retail,27,500000.0,377969.37,24.41,1,0,126885.81,55.51,0
B200545,IT,26,500000.0,305969.36,38.81,1,0,72610.58,46.37,0
B200972,Retail,22,500000.0,398258.26,20.35,1,0,60359.03,48.99,0
B201185,Food,23,500000.0,413668.15,17.27,1,0,119860.95,52.52,0
B200422,Retail,59,500000.0,440159.47,11.97,1,0,53756.75,51.39,0
B201606,Services,15,500000.0,448464.58,10.31,0,0,61745.03,53.92,0
B209481,Manufacturing,37,546757.59,400165.94,26.81,1,1,113697.68,63.81,1
B205601,Services,15,500000.0,419680.29,16.06,0,0,59015.15,53.94,0
B208707,Retail,31,500000.0,436049.51,12.79,0,0,58382.36,52.07,0
B202705,Retail,18,500000.0,405517.18,18.9,0,0,85093.18,52.39,0
B202367,Retail,16,500000.0,2393433.85,18.41,1,0,73488.14,65.97,1
B204940,it,41,500000.0,311209.3,37.76,0,0,81222.8,39.37,0
B201560,Healthcare,11,500000.0,350812.76,29.84,0,0,132905.0,53.98,0
B208150,Food,13,500000.0,353514.46,,0,0,43585.42,50.17,0
B205786,Retail,26,500000.0,402657.35,19.47,1,0,91328.09,51.99,0
B204534,Retail,37,500000.0,422671.07,15.47,1,1,62847.87,68.68,1
B206093,Services,22,529984.2,351544.42,33.67,0,0,127873.75,52.36,0
B200826,Retail,27,525607.4,475055.25,9.62,1,1,51822.89,75.23,1
B203325,Retail,7,500000.0,459692.8,8.06,0,0,51506.36,57.63,0
B206113,Retail,39,500000.0,456947.92,8.61,0,0,51745.09,45.86,0
B203845,,21,500000.0,411204.79,,0,0,266557.41,54.85,0
B207839,Retail,40,500000.0,408257.47,18.35,1,0,61067.38,51.78,0
B201333,Manufacturing,49,500000.0,438568.57,12.29,0,0,,54.67,0
B204306,Manufacturing,39,500000.0,393089.28,21.38,0,0,64626.97,49.06,0
B205619,Services,20,500000.0,389520.08,22.1,0,0,73164.77,48.48,0
B205443,,12,500000.0,376369.17,24.73,0,0,80367.8,53.02,0
B204639,Food,3,500000.0,372156.97,25.57,1,1,87688.54,60.03,1
B205200,Services,22,500000.0,382448.56,23.51,1,0,114596.69,51.9,0
B201023,Food,3,500000.0,362399.24,27.52,0,0,65582.51,53.5,0
B209170,Manufacturing,59,500000.0,324720.49,35.06,0,0,126869.1,45.09,0
B205720,Manufacturing,39,500000.0,399968.45,20.01,0,0,41002.98,48.55,0
B202177,IT,24,670433.64,488348.52,27.16,0,0,61782.46,52.96,0
B208210,Retail,43,500000.0,454778.52,9.04,1,0,75316.15,54.95,0
B203040,Food,31,595776.1,473007.01,20.61,1,0,86303.35,48.07,0
B205737,Manufacturing,21,500000.0,335918.95,32.82,1,0,254689.56,49.55,0
B206414,Manufacturing,28,500000.0,399179.61,20.16,1,0,81264.69,50.53,0
B204402,Food,5,500000.0,441317.31,11.74,1,0,72105.28,56.31,0
B203399,Healthcare,36,500000.0,421294.31,15.74,1,0,87955.55,59.24,0
B205736,Healthcare,13,500000.0,425968.33,14.81,0,0,31302.04,50.74,0
B201562,Retail,22,500000.0,443883.27,11.22,1,1,68010.27,66.57,1
B200828,Manufacturing,45,500000.0,361044.19,27.79,1,0,120289.94,53.13,0
B207698,Manufacturing,38,500000.0,361479.61,27.7,0,0,38656.87,55.06,0
B208117,Food,16,500000.0,408372.5,18.33,0,0,47862.27,49.14,0
B205047,Manufacturing,36,500000.0,438220.13,12.36,0,0,65150.97,60.79,1
B200130,Services,33,500000.0,337097.42,32.58,0,0,95993.15,45.46,0
B202513,IT,3,500000.0,387351.67,22.53,0,0,65024.9,46.3,0
B200585,Manufacturing,41,500000.0,412906.27,17.42,1,0,87022.45,49.72,0
B202118,Services,17,500000.0,401453.25,19.71,0,0,31063.9,47.18,0
B205062,Retail,9,500000.0,430604.18,13.88,1,0,62048.21,46.05,0
B201367,Services,8,500000.0,330656.87,33.87,0,0,66455.71,45.48,0
B203227,Services,28,500000.0,343326.6,31.33,0,0,,48.78,0
B200701,IT,28,961703.3,732209.01,23.86,0,0,157173.03,54.61,0
B209547,Manufacturing,71,500000.0,347890.2,30.42,1,1,57077.45,73.39,1
B203236,Food,23,500000.0,384494.64,23.1,0,0,75131.77,49.65,0
B209349,retail,15,500000.0,459774.68,8.05,0,0,59920.94,53.17,0
B201460,Services,27,500000.0,352815.67,29.44,0,0,77516.16,38.06,0
B208849,Services,26,500000.0,351574.0,29.69,1,0,69445.77,53.66,0
B208685,Services,11,500000.0,421462.06,15.71,0,0,73660.1,45.21,0
B209363,Healthcare,6,500000.0,406109.78,18.78,1,1,105793.3,61.25,1
B204802,Food,3,500000.0,337696.5,32.46,0,0,87944.38,46.93,0
B204238,Healthcare,40,500000.0,485869.82,2.83,0,0,26831.63,58.98,0
B203536,Services,17,500000.0,336262.8,32.75,0,0,62140.46,44.69,0
B207460,Manufacturing,73,500000.0,385384.51,,0,0,81756.62,47.19,0
B205193,Services,40,500000.0,398170.13,20.37,0,0,85921.7,55.34,0
B206898,Retail,35,500000.0,447929.88,10.41,1,0,45034.59,54.43,0
B209451,Services,13,500000.0,340784.56,31.84,0,0,104045.17,49.56,0
B208415,Healthcare,16,500000.0,376146.9,24.77,1,0,80627.59,50.49,0
B204657,IT,42,500000.0,354869.49,29.03,0,0,45729.43,42.4,0
B209197,Retail,19,500000.0,450688.73,9.86,0,0,34744.62,53.43,0
B209491,Services,11,500000.0,266651.6,46.67,0,0,86540.35,34.18,0
B205724,Retail,23,500000.0,385736.37,22.85,0,0,103934.22,53.34,0
B206404,Retail,15,500000.0,413349.99,17.33,1,0,30639.75,47.99,0
B203372,Healthcare,3,500000.0,382474.22,23.51,0,0,57548.37,53.74,0
B207825,Healthcare,27,500000.0,432898.62,13.42,0,0,59682.04,53.03,0
B203880,Manufacturing,52,500000.0,385778.59,22.84,1,1,21805.96,59.51,0
B208204,Manufacturing,40,500000.0,341967.76,31.61,0,0,47652.26,37.89,0
B206256,IT,8,500000.0,352154.03,29.57,0,0,115173.07,47.72,0
B204395,Retail,37,500000.0,413928.17,17.21,1,1,113633.06,72.51,1
B206748,Retail,29,500000.0,393847.76,21.23,0,0,49952.3,52.21,0
B207581,Retail,24,500000.0,2378966.84,12.48,1,1,19594.94,72.59,1
B203281,IT,34,500000.0,385745.9,22.85,0,0,82924.68,53.54,0
B201801,,23,500000.0,424433.81,,0,0,76807.94,51.11,0
B201322,Food,23,500000.0,392010.99,21.6,0,0,74043.32,54.84,0
B201033,Services,25,500000.0,401070.75,19.79,0,0,78361.09,53.9,0
B206619,Services,11,500000.0,394170.59,21.17,0,0,73395.55,45.17,0
B209971,Retail,6,500000.0,395982.19,20.8,0,0,,49.77,0
B203628,IT,12,500000.0,373154.35,25.37,0,0,42059.41,47.21,0
B200573,Food,17,2605899.13,351301.27,29.74,0,0,131352.55,49.38,0
B202531,Food,31,500000.0,359645.15,28.07,0,0,57554.14,54.8,0
B205841,IT,32,525417.48,385558.22,26.62,0,0,122981.77,40.78,0
B201906,Manufacturing,26,500000.0,430224.03,13.96,1,0,77082.2,53.4,0
B206092,IT,46,500000.0,356716.16,28.66,0,0,39488.6,49.45,0
B204338,IT,37,803024.14,537028.57,33.12,1,0,91453.09,39.32,0
B205495,food,31,500000.0,386069.28,22.79,0,0,73584.58,42.27,0
B202805,Retail,43,500000.0,411224.82,17.76,1,0,,54.02,0
B204923,services,16,500000.0,378746.83,24.25,1,1,68148.31,70.89,1
B207697,IT,36,500000.0,355593.21,28.88,0,0,24102.72,48.29,0
B208627,,29,500000.0,342026.46,31.59,0,0,87265.48,45.16,0
B206855,Retail,34,500000.0,425846.81,14.83,0,0,79807.98,55.53,0
B207786,Services,23,500000.0,360377.47,27.92,0,0,58978.93,50.47,0
B204983,IT,31,500000.0,374703.93,25.06,0,0,142995.12,43.25,0
B206839,IT,14,500000.0,341625.65,31.67,0,0,81444.16,42.18,0
B208011,Manufacturing,45,500000.0,2013117.9,22.01,0,0,,51.73,0
B205950,IT,7,500000.0,333884.46,33.22,0,0,48414.66,45.15,0
B209036,Retail,32,2052967.53,470046.04,11.16,0,0,70204.88,65.35,1
B200294,Retail,40,500000.0,451520.91,9.7,0,0,34419.7,52.69,0
B202440,Retail,36,500000.0,431842.92,13.63,0,0,57316.05,53.09,0
B206321,IT,26,500000.0,385566.86,22.89,0,0,105357.34,46.49,0
B209176,Retail,34,500000.0,477453.28,4.51,0,0,45749.78,60.72,1
B206441,Retail,39,500000.0,416728.33,16.65,0,0,78237.37,49.3,0
B205860,Healthcare,33,500000.0,348306.2,30.34,0,0,67425.41,44.34,0
B202184,Retail,24,500000.0,387562.67,22.49,0,0,45532.83,45.84,0
B201656,Retail,27,500000.0,350521.77,29.9,0,0,115694.53,43.52,0
B200595,Services,3,500000.0,357633.32,28.47,0,0,96099.67,49.87,0
B200678,Retail,32,500000.0,442754.6,11.45,0,0,53038.21,51.04,0
B205811,IT,14,500000.0,419379.18,16.12,0,0,40414.91,54.6,0
B200744,Services,28,500000.0,1395490.69,26.61,1,0,47257.97,51.25,0
B203124,Manufacturing,38,500000.0,377189.23,24.56,0,0,47203.82,48.36,0
B206646,Services,4,500000.0,379255.78,24.15,0,0,88150.48,56.2,0
B203035,Retail,41,500000.0,429138.95,14.17,1,0,42851.51,58.71,0
B205499,IT,19,500000.0,356795.89,28.64,1,0,119663.13,50.76,0
B209146,Food,24,500000.0,383972.65,23.21,0,0,105482.31,53.68,0
B206272,Retail,32,500000.0,424385.27,15.12,0,0,67299.7,46.03,0
B203091,Manufacturing,46,500000.0,395509.04,20.9,0,0,92772.62,45.07,0
B203456,Healthcare,32,500000.0,378121.37,24.38,0,0,73252.53,48.85,0
B207896,Food,36,500000.0,1880876.52,29.72,0,0,86651.89,46.15,0
B200239,Retail,35,500000.0,459342.16,8.13,1,0,64875.1,51.34,0
B202085,Retail,23,500000.0,401397.19,19.72,1,0,75376.78,56.22,0
B202483,Services,5,500000.0,296356.1,40.73,0,0,166418.23,45.82,0
B204110,IT,21,500000.0,343827.56,31.23,0,0,97381.73,53.12,0
B206011,Healthcare,24,500000.0,394146.19,21.17,0,0,54045.35,48.9,0
B208938,Food,26,500000.0,393358.22,21.33,0,0,,49.36,0
B200798,Services,35,500000.0,387128.03,22.57,0,0,,54.75,0
B205935,Healthcare,10,500000.0,397514.74,20.5,0,0,32216.7,46.95,0
B203646,Manufacturing,35,500000.0,388168.76,22.37,1,0,107165.63,54.05,0
B204777,Retail,34,500000.0,402966.72,19.41,1,0,,49.4,0
B207538,Retail,34,500000.0,380003.15,24.0,0,0,11864.21,49.74,0
B207913,Manufacturing,52,500000.0,351129.73,29.77,1,0,86772.01,40.06,0
B207751,Manufacturing,34,500000.0,372887.65,25.42,0,0,70967.44,46.58,0
B203953,Retail,31,500000.0,404499.49,19.1,0,0,64773.73,52.64,0
B208467,Food,22,500000.0,360327.07,27.93,0,0,82890.39,49.91,0
B207162,Services,15,500000.0,369709.26,26.06,0,0,79327.33,44.9,0
B205733,Retail,13,500000.0,439532.24,12.09,1,0,27331.83,59.39,0
B204555,IT,6,500000.0,321047.79,35.79,0,0,137244.48,54.28,0
B202918,Retail,38,500000.0,453710.19,9.26,1,0,66648.49,53.97,0
B206019,Food,14,500000.0,391078.5,21.78,0,0,77032.83,44.72,0
B202025,Healthcare,11,500000.0,375272.2,24.95,0,0,68612.58,40.78,0
B205543,Retail,3,500000.0,413106.69,17.38,1,1,66141.6,72.47,1
B207002,Healthcare,17,500000.0,436745.96,12.65,1,0,68764.4,57.86,0
B204355,Healthcare,31,500000.0,380214.3,23.96,0,0,60212.28,48.66,0
B206561,IT,30,500000.0,363855.49,27.23,0,0,91461.24,47.92,0
B204090,Retail,11,500000.0,450798.69,9.84,1,0,87185.94,57.43,0
B208693,Healthcare,3,500000.0,428571.26,14.29,1,0,66832.05,58.85,0
B201281,,24,500000.0,393572.38,21.29,0,0,55885.91,53.74,0
B204941,Manufacturing,30,683079.84,546288.43,20.03,1,0,91614.84,57.09,0
B208853,Food,15,500000.0,370422.02,25.92,1,0,57896.47,48.34,0
B205710,Healthcare,18,500000.0,449117.9,10.18,1,0,50389.0,57.17,0
B202030,Retail,24,500000.0,407267.3,18.55,1,0,52297.92,48.92,0
B209586,,16,500000.0,459607.68,8.08,0,0,54874.92,52.44,0
B201638,Retail,27,500000.0,369851.3,26.03,0,0,90581.87,54.58,0
B201742,Retail,45,500000.0,424225.42,15.15,1,0,61879.08,57.97,0
B200003,Food,41,500000.0,340921.08,31.82,0,0,107198.48,44.07,0
B209105,Retail,9,500000.0,381748.78,23.65,0,0,78650.79,55.46,0
B207454,Food,32,500000.0,390062.25,21.99,0,0,58174.19,51.93,0
B207667,IT,32,500000.0,337606.99,32.48,1,1,56473.83,57.69,0
B200866,Healthcare,3,500000.0,376470.26,24.71,0,0,45787.09,48.26,0
B205804,Retail,42,500000.0,442828.6,11.43,0,0,57864.56,54.51,0
B204012,Retail,41,500000.0,369011.42,26.2,1,0,71098.61,53.19,0
B204309,IT,22,540555.38,393605.76,27.18,0,0,,44.65,0
B206082,Services,21,500000.0,404975.8,19.0,0,0,51627.7,52.28,0
B202427,Food,6,500000.0,463650.84,7.27,0,0,48343.84,56.67,0
B201215,Retail,29,500000.0,457246.93,8.55,1,0,42179.3,54.3,0
B203279,Services,26,500000.0,378404.12,24.32,0,0,84914.69,45.63,0
B201934,Manufacturing,40,500000.0,390128.05,21.97,1,0,50877.62,59.13,0
B201545,Healthcare,33,500000.0,334871.35,33.03,0,0,117091.45,47.29,0
B200181,Food,13,500000.0,349859.03,30.03,0,0,94374.75,51.83,0
B208282,Healthcare,31,500000.0,376078.92,24.78,0,0,90957.87,55.9,0
B209358,,27,500000.0,295859.99,40.83,1,0,130952.94,43.62,0
B205769,Food,21,500000.0,361653.42,27.67,0,0,68825.04,48.2,0
B202596,Food,31,500000.0,311471.9,37.71,0,0,122232.18,50.76,0
B207677,Services,39,500000.0,354964.34,29.01,0,0,45738.9,44.72,0
B200625,Services,7,500000.0,382428.98,,0,0,94806.12,49.11,0
B208688,Retail,6,500000.0,413826.26,17.23,1,1,47236.77,70.06,1
B205252,Food,28,500000.0,440843.72,11.83,0,0,78772.31,44.61,0
B203535,Manufacturing,50,500000.0,393319.6,21.34,1,0,93689.73,51.84,0
B205169,IT,25,555944.21,418395.8,24.74,1,0,5609.84,51.31,0
B206257,Services,34,500000.0,421250.97,15.75,1,0,67502.49,62.03,1
B203919,Services,18,500000.0,372331.66,,0,0,101760.57,43.3,0
B201850,Services,14,500000.0,396828.94,20.63,0,0,64438.14,42.67,0
B200684,Retail,54,500000.0,403487.97,19.3,1,1,28167.68,65.86,1
B208951,Manufacturing,29,500000.0,417030.07,16.59,1,1,52111.04,66.77,1
B208585,IT,17,500000.0,327303.4,34.54,0,0,76189.91,44.38,0
B207705,Food,28,500000.0,390242.31,21.95,0,0,95621.69,58.78,0
B208595,Healthcare,16,500000.0,388994.47,22.2,1,0,77676.07,49.05,0
B204543,Food,35,792412.23,715761.69,9.67,1,0,86111.12,50.57,0
B205241,IT,31,500000.0,324109.07,35.18,1,0,104402.63,46.63,0
B201209,Food,27,500000.0,1582044.66,31.77,0,0,60413.81,45.13,0
B207433,,59,500000.0,382190.95,23.56,0,0,28976.25,50.1,0
B202769,Services,32,500000.0,351532.81,29.69,1,0,98433.14,52.3,0
