hour_of_day,day_of_week,is_weekend,is_peak_hour,active_users,requests_per_minute,avg_request_size_kb,api_calls_per_minute,db_queries_per_minute,background_jobs_count,cache_hit_ratio,allocated_cpu_cores,allocated_memory_gb,container_count,running_services_count,network_in_mbps,network_out_mbps,disk_read_ops,disk_write_ops,avg_response_time_ms,error_rate_percent,scheduled_job_flag,release_day_flag,cpu_usage_percent,memory_usage_percent
21,2,0,1,4635,6006.255977799365,24.889511997636646,3545.4680416345755,1513.065447008529,2,0.6075445784782129,32,84.41755574429277,18,14,38.146631141517005,31.983688933425977,1437.7669400135455,698.7905805271557,101.09881107836438,1.0280193662378385,0,0,100.0,64.99390684083333
12,1,0,0,1955,2801.0634579393122,45.12922954711348,1022.2859802062371,1069.3571681012395,1,0.511607461825489,8,23.400868811480116,7,28,47.810671008491155,39.41902547425343,1549.7338978073071,1037.0853316824594,85.77662208585564,0.35213474412278956,0,0,70.4025052498953,44.73079643249459
17,3,0,0,4609,4219.057604837214,114.14002651946083,1555.1838924776853,1371.711733054552,2,0.6771362607568543,16,39.56832805678775,8,42,32.73756592621944,30.669044735688328,1381.348248639978,975.2279917956774,100.19634448679507,1.0084753099911021,0,0,76.36856954233743,62.312058791627436
1,6,1,0,4459,5790.693684769427,13.979130706741373,1537.7103345763646,870.7287915753965,2,0.6475806937517476,16,53.68066485945761,7,57,107.38672494220489,123.74306523149826,1191.6522967296694,761.514189894841,116.13119786006855,1.5081579497360469,0,0,100.0,77.25657345262603
20,3,0,1,3301,4331.94900413259,86.66371517651538,1901.849601169232,650.830715780584,1,0.9042219204251103,32,115.64667172672891,6,19,85.01748344683924,87.6647261853921,540.4268932111928,407.5347004343029,109.61454124387231,0.0,0,0,100.0,48.10409307561126
14,2,0,0,434,480.623171546524,8.805710150660401,259.12361292832094,93.90998547964003,2,0.8200959940111909,8,28.396443048040148,9,42,7.700100511673084,7.178697020374477,125.07384617244551,87.53463543654078,57.0080989668396,0.355706717113275,0,0,15.365782354687076,56.860702973550836
19,6,1,1,344,294.4010229397852,46.69177443522606,88.07573789363963,35.41638539044471,1,0.8806344167390099,16,50.167240807575325,9,48,4.248367266713501,4.433960646943219,51.30157313369608,12.462191190890023,51.410388538372516,0.0,0,1,18.965888432238845,46.63204991203645
17,1,0,0,1288,1591.595281628762,93.56710782708048,324.0983938593669,418.2111649482827,4,0.5713790575719069,8,23.295973042639982,7,17,21.934098833097813,19.544262633845772,432.36505735365006,207.58487563219353,69.58762889812117,1.3952879142836758,1,0,44.943440138176605,46.44353792590802
14,6,1,0,4907,4103.805382488944,44.551873690410545,1955.830347432128,1468.8451237588718,3,0.774046444440443,16,61.65291484818431,2,36,63.947642111129575,58.462282618134,2042.8668374646943,493.6300139409339,117.41935625444607,1.2873804373622915,0,0,100.0,54.79476759090585
18,3,0,1,2866,3059.97588778927,54.48243689844356,650.3963959430588,673.2173040680668,0,0.7351028464073801,4,8.916024041923926,15,46,55.752073499670445,59.497340844564576,577.5236003975257,456.7134800096108,108.41093078758465,1.4371491977837902,0,0,94.82682502896729,71.78044254217669
22,3,0,1,1148,1234.753396004914,109.11002075075434,449.09279939686826,363.6286910441766,3,0.7046822807851723,8,24.174281844343554,18,9,19.373201615855553,17.08777151906536,496.26442741562937,89.00830577155295,66.97096051950948,1.5288159939205137,0,0,52.10688830935271,47.41557909726218
23,4,0,1,1787,2679.1521658367833,12.609445501719275,1192.448124506001,1056.7773520453657,2,0.9767786522633972,32,84.54964013607858,8,48,45.42834685453711,48.86745732354524,813.9015767377612,589.0039187508689,77.77626327009153,0.0,0,0,80.22466717934967,63.64882264612385
11,0,0,0,2239,2261.0797274636348,65.68116739916165,801.337252772449,357.52260994537755,2,0.7143421040791792,32,92.50353653620672,17,17,20.808877451570137,23.597547906157526,296.10102177389433,158.69277318398917,78.88512057657526,1.6565837616207575,0,0,54.18058116894569,55.41665354373962
12,6,1,0,2815,3868.7044846786284,47.11731923798551,1176.9809423591016,802.4456740987445,5,0.5513055931615289,4,13.119219650021513,8,15,67.27634888313952,57.25896130763243,593.8693291255282,713.7211442201674,94.84301146089366,0.7739547249706462,1,0,100.0,41.70317960311359
21,3,0,1,1272,1064.9440685184222,115.83834222445856,553.4584644274759,114.47822850855746,3,0.5159071602085985,8,25.24718697290706,17,38,8.092469101974,7.014019767028046,127.84959366525788,48.09936151392752,50.506874652493266,0.5332092616504297,0,0,42.85104331534907,76.04044128771743
10,5,1,0,3292,3854.392736723131,96.27433038309967,1234.8444405426042,653.5824284198709,1,0.8830473096710793,4,13.708130726794039,11,38,20.88894587493377,19.688265903569413,796.1469765656799,551.4337928330243,91.32849078865637,0.40132768949596354,0,0,59.80108995514167,66.36801193968209
4,1,0,0,3949,4642.776807032384,19.038829397151957,1262.9221918976018,1549.8789059010676,1,0.5046332254442625,4,8.146579939340075,17,56,58.176347682680046,48.247135649990085,1648.1934656779833,432.7869920371643,93.89009784037306,1.1565767013069563,0,0,100.0,87.40315000007624
0,5,1,0,4373,5423.066175613569,111.65212202309579,1927.1336485731085,1610.526290881522,1,0.9406138746386095,16,47.371326765420136,8,59,61.64709991657188,62.94052975638493,861.3190455617598,1186.2894590424446,88.94006595425215,0.41450758705157464,0,0,100.0,71.55030350299143
23,2,0,1,460,628.8216754915601,29.289529207183403,158.88183233856606,210.74486312344408,1,0.6000917014597237,32,108.26305600667641,11,54,6.10550180509852,6.658558079358991,297.8731468980073,76.13488884832822,59.53124936771559,0.48656235105744333,0,0,28.31572413470639,72.18215897564465
2,6,1,0,3049,4065.3730736117145,14.754029006504314,1935.7631284945433,925.2547509463246,0,0.9231355440291602,32,114.84554674735412,17,13,30.623141111827398,27.970506490806244,1287.9369098527495,864.7102668725754,77.87960196524921,2.0465747639013907,0,0,68.83456217468827,55.18810679439062
21,4,0,1,2995,3991.453541048823,67.28322717636662,1931.991903765105,1280.0194578311139,0,0.8812184020738639,8,17.824003537907625,4,31,44.95084333103243,49.44916352801706,1174.4670804762006,742.5805882096898,93.78951071742561,0.04340364638138333,0,0,92.71224168440459,48.0702364460241
18,1,0,1,4836,5332.201426474577,89.71263054727211,1097.9612594371345,1492.307887763888,0,0.6009204835916949,16,42.144638126037094,14,46,84.64939117186697,80.23816839080669,1526.335640540478,558.4263308978377,90.07655450359678,1.905040055989479,0,0,100.0,76.6082831853382
22,4,0,1,927,1213.6562449725288,87.34585229206438,580.062872233994,240.94170017193292,4,0.9014257213267816,8,25.36197751523102,14,34,21.332517684855578,21.3610435323472,178.82648846771926,76.54200482470671,56.036790798374504,1.4110822439912798,1,0,47.99685146597966,61.942214723441566
6,0,0,0,836,956.317958026786,66.41644792090058,305.63437642035893,213.94852589739435,4,0.6541643643946403,4,11.082601789216266,3,39,9.862885802574139,9.41148624143148,206.8733733218387,108.46747557134314,60.827977395458916,0.6130602998662603,1,0,36.57110357388245,42.129685992765566
11,3,0,0,2159,1828.3833158328018,61.6648095582658,845.593344306411,479.7662130151386,1,0.600082545548733,8,22.242739760526597,10,7,10.176636603510554,11.657279234810847,570.438467823032,266.3509903897056,69.8248544641967,1.5599913057233594,0,0,24.32945146194899,49.27570892707861
14,1,0,0,2036,2897.4870765782334,116.49754818986254,1398.3087608581204,1121.125940762454,1,0.6029237796827277,16,37.17530740448081,7,48,21.94641363645028,25.06093758830931,1223.4073293411054,1056.2015568022478,74.17312310249889,2.2343696334586163,0,0,45.25904441377428,64.25966869692564
4,2,0,0,928,1320.6500836677387,99.36426680349224,410.8708425876649,501.0660385319796,2,0.9193803000581559,32,78.02300782447793,16,28,10.894185916475815,12.726963296172652,705.9062953285303,356.2449561002888,61.059347112119404,1.7369706875721622,0,0,35.94289914076823,54.69460983639441
14,6,1,0,1657,1700.107079123496,85.34360438644954,466.0915686905603,673.1458798317004,2,0.5070100049502414,16,40.989354895889285,3,44,30.733827495986272,27.052440441786587,341.9730625722232,664.2354592001635,61.44537356103412,0.6375629288137754,0,0,36.3575069392913,52.05025789485732
7,0,0,0,2453,3531.6621875673027,27.44931830935882,1873.7006605633167,370.5544201579332,0,0.855113721431172,8,27.47974490615189,7,33,28.503063934169973,28.52121980508324,547.6411175023925,123.25959411220343,93.86236245255888,1.6231333488426756,0,0,68.03958336644395,52.438786045706834
9,0,0,0,120,159.67065923442684,99.2736294680649,79.14454832015734,50.32083901315308,0,0.8852066964902052,32,90.57975144664962,1,16,0.9108640856562624,0.9940644478625184,54.50025528651227,34.66560538868733,38.608036732162375,2.4162911318052176,0,0,20.80085988077161,28.479245014030123
15,4,0,0,2360,2550.123633384062,91.22478550434332,1363.9513128579526,939.4569663686207,5,0.6778654764014213,4,9.682690399630513,13,41,31.35321942039641,31.49078846558839,803.9891647865326,567.8235709534805,82.03238705769428,0.7340432370757297,1,0,67.33701531461017,69.45661392697139
7,0,0,0,4451,4593.671993013562,119.08305897443168,1719.3560700009527,1478.1779012580387,1,0.8388630342489347,32,68.01534218693251,8,24,28.26827797360514,31.006148727836564,844.9742803765404,1282.5084243089511,91.7788703478512,1.7823820791029579,0,0,86.64288776510689,59.62986878444795
0,1,0,0,3345,4959.296630612555,20.29443741242442,1897.1665969928395,1115.446205896468,2,0.934435850522809,32,99.93154062841913,8,6,32.043917445110615,32.17037179371687,1637.1131543900578,320.3891530470308,112.18739202362646,1.2248785375020284,0,0,94.52337268956232,41.67953371325524
11,4,0,0,811,1053.3583269582912,87.25897053402436,355.6842064229365,334.37545572818306,2,0.7608406143016707,16,38.57615455055444,3,12,11.110290105948387,12.300608470963612,451.4315393211567,209.0252685347018,62.81266864907662,2.430322808685325,0,0,32.6968955121555,33.505259131633466
4,0,0,0,4733,5041.435261152464,117.59456719885543,2014.6834933509072,1175.8642859783747,4,0.8135541189667868,8,25.437928427340136,12,20,90.30596718220386,84.3080503360819,1195.0592654036589,371.5023309487684,105.1243954811975,1.115984815790071,1,0,100.0,61.24845876293551
2,6,1,0,2171,2712.4229145644294,58.19819813311404,1243.9931562582294,852.402475922092,2,0.8361649361989981,4,12.361904131627655,13,31,49.018171359754504,48.52263354155076,1066.261628681805,263.74147362316455,84.66369307632755,0.925352042950174,0,0,79.86611930314818,55.14151709626538
0,2,0,0,3632,4358.648208432606,89.34220099399144,2291.8555693908147,1456.2472376325338,1,0.9615889074040893,16,42.770757780355446,17,37,72.45440086379757,69.9897581810051,2051.9720376434625,1406.0702047742539,73.93522287137985,1.05984603664756,0,0,100.0,74.65728853297355
3,6,1,0,4247,4957.0050334966045,117.16762481272447,1354.5921115337896,1749.6130556368473,1,0.7015719671030503,16,39.49884393541471,14,28,34.11662511745667,29.155346646445604,1835.686610024778,614.2123055763357,100.5813695622397,1.5825413932803172,0,0,96.88760465997038,61.97527477149007
7,5,1,0,1679,2100.91814167356,67.96076279918958,760.8833302760996,668.9477186005995,1,0.7684228630797326,4,11.493488995030946,2,46,23.578364613414312,27.64475422526693,629.3112133316649,261.146254722751,69.386497045106,1.28573623226588,0,0,54.33602072111932,44.08378349144181
2,1,0,0,4338,5102.956089932886,85.38978339085666,1961.987897597059,755.2663452213216,0,0.7242337215374373,8,21.370740871934693,19,17,41.85919028111721,37.357333347984884,428.89786767557337,588.9283782374496,102.97014313287521,1.1917074884173948,0,0,84.5413709861071,69.97848659449583
9,2,0,0,1135,1428.2309360038294,7.309753151391034,564.4337524349347,543.9893865554634,3,0.6515331739405313,4,10.66929212760498,7,27,10.07164650146305,8.103100071898162,677.025245415076,177.25441450231267,71.01500502859243,1.8799680613286944,0,0,38.261129746583805,40.25266198670375
1,2,0,0,2507,3598.292069846264,64.76148714704108,1499.7291429238585,590.1809308937418,1,0.9526858542541118,4,15.536633494406068,18,32,56.53952421306906,60.72662586128222,681.7965899299277,540.7000626117791,74.12475449426461,1.3872921904007043,0,0,91.36973109551288,77.48651059474695
10,4,0,0,4445,6646.543948384014,34.417046694823355,3460.848134201711,1377.6332005647232,0,0.7349362444452944,32,101.79343815253334,10,16,54.791382372781385,50.99229307178589,1642.0857115307647,416.56376052612836,114.16844267408337,0.5011436630722493,0,0,100.0,54.17762319944583
9,3,0,0,3316,4299.196690415409,20.093133870312343,2383.905560065734,983.3659419296116,2,0.9467582333851371,4,13.282504302256761,9,6,85.05045867798057,80.46873232090012,1078.207276671862,433.4109331542919,101.22345688926221,1.6769501722737687,0,0,100.0,45.91282878231451
20,4,0,1,503,729.0857042963273,86.4887797383527,192.23297346773117,228.73163350539417,1,0.9756961512066856,32,76.39442819659777,12,57,12.333855820387539,14.536931358295138,201.24193062842028,94.76144915979286,77.43743061495671,0.35565745764732004,0,0,29.376121878664005,70.800641518535
13,1,0,0,2671,3741.769651684959,9.495291224459313,1815.0304447320775,1161.3366202989785,3,0.9114653817097151,8,22.40419387542731,17,55,63.4467918854007,75.61319193646926,1569.0925302614442,273.1867490933227,94.88257009237219,1.8444105604214527,0,0,100.0,83.93119953296592
6,1,0,0,668,672.3594872960462,109.05949243136163,263.3250872887627,261.2233200141067,1,0.5792877519000926,8,20.134869556038552,8,17,10.571678470269463,8.721285421106641,312.96880748796474,139.15516565310307,59.54979998091919,0.0,0,0,23.510932722699287,37.352289363793204
1,4,0,0,686,996.7824134572656,64.54397088514686,365.9055519201342,156.04990658595318,2,0.5184386703669734,8,30.816094979243072,13,18,8.460232407078301,6.905202680180075,138.60455997736418,96.37496358145118,50.385888050622455,0.5880995813544201,0,0,30.602498545794845,44.909512241662995
8,3,0,0,2398,2037.2599874883306,79.54646324677856,499.8157906673845,479.201980894965,2,0.7598841014369856,4,11.669566465320539,9,51,16.331543675400518,17.976438709490278,619.7354904620606,435.0471211954428,88.22386049747405,0.34487783069452993,0,0,32.99603322613289,70.58982718822632
15,6,1,0,4924,5076.374532772891,34.145001899520636,1145.5057448735442,817.9041859367737,1,0.758313251985922,32,122.55160658833879,5,47,42.61475370640182,50.36468910753658,1212.4081566760683,409.0273569631049,100.95894554791585,1.3401078558009893,0,1,100.0,64.0769770614831
12,4,0,0,3086,3851.2090488133886,25.95219714926861,2276.5436032963535,1162.1746904459733,2,0.7903199545066476,16,48.0739042583378,14,30,49.00056069544339,42.95941343097042,1056.4653555996065,418.0842231189436,72.17400430205555,0.5928662086693178,0,0,90.96169368213593,66.69188175207906
8,1,0,0,2299,2687.165027079052,33.0316664278816,1227.8930968110499,440.45123275967245,3,0.5273618134033922,16,63.199460657643854,12,26,18.85682120684553,22.251049472942288,658.5417167195021,295.89938690459235,67.93283703772238,1.0044102461229192,0,0,60.01565707915874,50.54919245944928
19,3,0,1,2771,3268.9173183711146,31.713693965493736,1245.3605852218664,1178.0130368891605,0,0.6389831862941933,8,27.036269246037023,9,38,51.43603681500853,45.36614250845299,1397.4242353460204,1055.5416523772908,65.69747745302926,1.1747199192353073,0,0,94.41954816800366,64.87365156127737
3,1,0,0,2399,3254.0559722352355,104.41768725374696,1642.3396279894137,1284.7734119384518,2,0.7386144714461791,16,50.605026200145545,6,5,55.07082243295877,59.67920567807123,1134.748463693196,1252.5905658709357,85.58140152381914,0.8069573919474426,0,0,86.24158415350257,30.505239484501207
21,3,0,1,4482,4196.4633328047,95.54403116818158,992.2667347385078,818.5288110328862,1,0.7468888670874517,16,52.80277243068306,12,48,70.50326376460913,58.10862770667022,970.0594653183607,498.33939353111276,103.62365360515795,0.5867011377600624,0,0,100.0,82.21912610020388
9,3,0,0,2044,3040.3536396614395,103.06470142426367,1346.8114673769642,978.4118457049472,3,0.9543576468757207,8,17.604650834518417,16,8,60.80414490862448,55.098054099545365,826.2775493337447,942.4817305218031,92.1517962665457,1.1586484935359809,0,0,89.79010693957498,51.942582531795054
21,4,0,1,2870,3174.8535786400153,89.51028502071578,1473.9087449420294,824.9546656800057,2,0.9634438222135429,8,26.010073954036173,2,20,58.146236397157956,55.48226072439273,822.3369884837792,446.0317214987443,93.7235636087365,0.0,0,0,83.95436304891552,41.8388126215458
11,4,0,0,1121,1642.1420098929507,79.00829156840845,625.363741368197,341.21040790115126,1,0.9270019871743157,4,10.420698534149672,12,13,29.20186754067333,30.33862770396849,490.51928120818843,79.48780142179321,51.71008699232175,2.2157729255200214,0,0,51.13556937023615,43.533469040192514
16,4,0,0,2081,2222.8848798125364,65.70558931902686,669.176035727957,349.81082907261595,2,0.620158992130901,4,14.199599141931461,2,56,11.935078271178417,13.878051117072518,309.8574670911114,226.90502143969547,72.68717407677093,2.0697637266137394,0,0,51.00478718767325,53.4124935284502
13,3,0,0,1299,1586.4046179867923,35.53041003368951,923.0240742903316,500.92697443698523,1,0.8076462291794685,32,89.72866962831716,8,55,24.600185437489255,27.90233580261662,678.9166571889552,448.09357102767405,74.84280492469857,0.14595371405255275,0,0,55.37952487487151,62.036981189543326
